Type,BodyPart,Equipment,Level,Cardiovascular_Safe,Title,Desc
Strength,Calves,Machine,Intermediate,1,ARURO DE BARILLA DE DONKEY - Variación de Gethin,"El aumento de la calk de burro es un ejercicio de fuerza y ​​construcción muscular centrada en los músculos de la parte inferior de la pierna, lo más prominentemente el músculo gastrocnemio. Si bien los aumentos tradicionales de la pantorrilla de burro involucraban una máquina específica o transportando a otra persona en la espalda, este método utiliza un cinturón de peso. Se puede hacer en rangos de representantes de construcción muscular tradicional, o para repeticiones más altas como parte del entrenamiento de la baja cuerpo."
Strength,Calves,Machine,Intermediate,0,Máquina de trucos para la pantorrilla de pie - Variación de Gethin,El aumento de la pantorrilla de piratería inversa es una variación del aumento de la pantorrilla de pie para atacarlos de una manera diferente.
Strength,Calves,Machine,Intermediate,0,Ternero presiona una máquina de sentadillas de pirateo - Variación de Gethin,El aumento de la pantorrilla de hack squat es una variación del aumento de la pantorrilla de pie para apuntarlos de una manera diferente a la sentada o completamente de pie.
Strength,Calves,Machine,Intermediate,1,Smith Machine Standing Bernaza - Variación de Gethin,"El aumento de la ternera Smith Machine Standing es un ejercicio basado en máquinas dirigida a los músculos de los terneros, particularmente el gastrocnemio o el músculo de la pantorrilla superior. Por lo general, se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de la parte del cuerpo inferior de un entrenamiento."
Strength,Calves,Machine,Intermediate,1,Hack Squat -Barry Raise,"El aumento de la pantorrilla de pirateo es una variación de la cría de terneros de pie realizada en una máquina de sentadillas de pirateo. Esto permite una carga pesada, pero también la comodidad del hombro de las almohadillas de la sentadilla de hack. Las variaciones de aumento de la pantorrilla a menudo se realizan para repeticiones relativamente altas, como 10-20 repeticiones por conjunto o más."
Strength,Calves,Machine,Intermediate,0,Press de terneros sentados - Variación de Gethin,"El aumento de la ternera con asiento de la máquina es un ejercicio dirigido a los músculos de la pantorrilla de la parte inferior de la pierna, particularmente el músculo sóleo. Por lo general, se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set, y ocasionalmente para conjuntos muy altos centrados en el agotamiento de 50-100 repeticiones totales."
Strength,Calves,Machine,Intermediate,1,Press Press Terradera,"El aumento de la pantorrilla de la prensa de piernas es una variación de la elevación de la pantorrilla de pie realizada en una máquina de prensa de piernas. Esto permite una carga pesada, pero también la comodidad del hombro de las almohadillas de la prensa de la pierna. Las variaciones de aumento de la pantorrilla a menudo se realizan para repeticiones relativamente altas, como 10-20 repeticiones por conjunto o más."
Strength,Calves,Machine,Intermediate,1,Máquina de ternero sentado,"El aumento de la ternera con asiento de la máquina es un ejercicio dirigido a los músculos de la pantorrilla de la parte inferior de la pierna, particularmente el músculo sóleo. Por lo general, se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set, y ocasionalmente para conjuntos muy altos centrados en el agotamiento de 50-100 repeticiones totales."
Strength,Calves,Body Only,Intermediate,1,Elevación de la pantorrilla de pie,"El aumento de la pantorrilla de pie es un movimiento popular para apuntar a los músculos de la pantorrilla de la parte inferior de la pierna, y en particular los músculos gastrocnemios. Cuando no está pesado, generalmente se realiza para repeticiones altas o para el tiempo."
Strength,Calves,Body Only,Intermediate,1,Cría de pie de pie,"El aumento de la pantorrilla en pie es un movimiento popular para apuntar a los músculos de la pantorrilla de la parte inferior de la pierna, particularmente el músculo gastrocnemio. Cuando no está pesado, generalmente se realiza para repeticiones altas o para el tiempo."
Strength,Chest,Bands,Intermediate,1,Press de banca Kettlebell de Kettlebell de la banda,"El press de banco de pesas de pesa de banda suspendida es una variación de press de banca donde las pesas rusas o placas de peso se colgan de los extremos de una barra por bandas en bucle. Los pesos suspendidos pueden ser además de placas de peso cargadas normalmente, o en el lugar de ellas. Debido a que la inestabilidad de los pesos dificulta el ascensor, esta variedad de press de banca es un movimiento accesorio popular para construir el press de banco tradicional en el entrenamiento de levantamiento de pesas."
Strength,Chest,Bands,Intermediate,1,Press de banca de la banda inclina,"El press de banca de banda inclina es la variación de la prensa inclina, un popular ejercicio de la parte superior del cuerpo dirigida a los músculos pectorales superiores. Si bien puede ser un movimiento centrado en la fuerza, generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte del entrenamiento de la parte superior del cuerpo o centrado en el pecho."
Strength,Chest,Bands,Intermediate,1,Flexión de la banda,"El flexión de la banda es una progresión de la popular versión de peso corporal del ejercicio comúnmente utilizado en pruebas de aptitud física militar y táctica. Agregar la resistencia dinámica de la banda coincide con la curva de fuerza de la flexión y ayuda a desarrollar músculo y fuerza de la parte superior del cuerpo, enfatizando el cofre, los tríceps y los hombros, pero también a trabajar en la parte superior de la espalda y el núcleo."
Strength,Chest,Bands,Intermediate,1,Mosca del cofre de la banda,"Similar a la mosca del pecho del cable, la mosca del pecho de la banda es un movimiento de una sola articulación que funciona los músculos pectorales. La mosca es común en los entrenamientos de construcción muscular de la parte superior del cuerpo y centrado en el pecho, y la variación de la banda funciona bien como una pre-eje al comienzo de un entrenamiento o un movimiento de acabado al final. A menudo se usa en combinación con otras prensas o volantes para dirigir el cofre desde diferentes ángulos."
Strength,Chest,Barbell,Intermediate,1,Press de banco de agarre cerrado,"El press de banca de agarre cerrado es un ejercicio popular dirigido a los tríceps y al cofre. La principal diferencia entre este ejercicio y el press de banco estándar es que las manos y los codos se unen más juntos, lo que pone más énfasis en los tríceps. El press de banco de agarre cerrado a menudo se usa como un movimiento accesorio para el press de banco tradicional, o como constructor de tríceps para el entrenamiento de brazos. Similar al press de banca, puede entrenarse en repeticiones bajas para una fuerza o una mayor repetición para la resistencia muscular o de fuerza."
Strength,Chest,Barbell,Intermediate,0,Press de banco de barra - agarre medio,"El press de banca es un ejercicio compuesto que desarrolla fuerza y ​​músculo en el pecho y los tríceps. Cuando muchas personas piensan en el listado, el press de banca es a menudo el primer ejercicio que me viene a la mente"
Strength,Chest,Barbell,Intermediate,1,Decline Barbell Bench Press,"El press de banca con barra de declive es un popular ejercicio de la parte superior del cuerpo dirigida a los músculos pectorales inferiores. Si bien puede ser un movimiento centrado en la fuerza, generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte del entrenamiento de la parte superior del cuerpo o centrado en el pecho."
Strength,Chest,Barbell,Beginner,1,Press de banco de agarre ancho,"El press de banca de agarre ancho es un ejercicio compuesto dirigido al cofre y, en menor medida, los tríceps. La principal diferencia entre este ejercicio y el press de banco estándar es que las manos se colocan más separadas en la barra. Muchos levantadores descubren que pueden manejar más peso que con agarres más estrechas, aunque también vale la pena señalar que muchos levantadores golpeados han dicho que el banca con un amplio agarre también puede haber contribuido a sus lesiones y dolor en los hombros. El banco de agarre ancho a menudo se usa como un movimiento de construcción de cofres en entrenamientos en el cofre o la parte superior del cuerpo, o como un movimiento de accesorios para el press de banco tradicional."
Strength,Chest,Barbell,Intermediate,0,Barbell Press Press Press Grip,El press de banca inclina es un movimiento compuesto de la parte superior del cuerpo que se dirige a la parte superior del pecho.
Strength,Chest,Barbell,Beginner,0,Barbell Bench Press Armp,"El banco de agarre ancho presiona un ejercicio compuesto dirigido al cofre, principalmente. La principal diferencia entre este ejercicio y el press de banco estándar es que las manos se colocan más separadas en la barra."
Strength,Chest,Bands,Intermediate,1,Press de banca Kettlebell de Kettlebell de la banda,"El press de banco de pesas de pesa de banda suspendida es una variación de press de banca donde las pesas rusas o placas de peso se colgan de los extremos de una barra por bandas en bucle. Los pesos suspendidos pueden ser además de placas de peso cargadas normalmente, o en el lugar de ellas. Debido a que la inestabilidad de los pesos dificulta el ascensor, esta variedad de press de banca es un movimiento accesorio popular para construir el press de banco tradicional en el entrenamiento de levantamiento de pesas."
Strength,Chest,Barbell,Intermediate,0,Paul Carter Incline Bench Press,El press de banca inclina es un movimiento compuesto de la parte superior del cuerpo que se dirige a la parte superior del pecho.
Strength,Chest,Barbell,Intermediate,1,Press de banca de inclinación,"El press de banca incline es un popular ejercicio de barra dirigida a los músculos del pecho, particularmente los músculos pectorales superiores. Si bien puede ser un movimiento centrado en la fuerza, generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte del entrenamiento de la parte superior del cuerpo o centrado en el pecho."
Strength,Chest,Barbell,Intermediate,1,Press de banca,"El press de banca es un popular ejercicio de barra que genera fuerza y ​​músculo en el cofre, los tríceps y los hombros. Es una forma popular de medir la fuerza general de la parte superior del cuerpo, y se disputa en el deporte del levantamiento de pesas. Cuando muchas personas piensan en levantar, el press de banca es a menudo el primer ejercicio que me viene a la mente. Se puede realizar para repeticiones bajas para la fuerza, mayores repeticiones para el músculo o para repeticiones más altas para construir o medir la resistencia de la fuerza, como en la prueba de repeticiones de press de banca de 225 libras en la combinación de la NFL."
Strength,Chest,Barbell,Intermediate,0,Press de banco de agarre cerrado TBS,El banco de agarre cerrado es un ejercicio compuesto dirigido a los tríceps y el cofre. La principal diferencia entre este ejercicio y el press de banco estándar es que las manos y los codos se colocan más juntos.
